# AL252005,              WILMA,     48,
20051015, 1800,  17.6,  78.5,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20051016, 0000,  17.6,  78.8,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20051016, 0600,  17.5,  79.0,  30, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20051016, 1200,  17.5,  79.2,  30, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20051016, 1800,  17.5,  79.4,  30, 1002,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20051017, 0000,  17.4,  79.6,  30, 1001,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20051017, 0600,  16.9,  79.6,  35, 1000,    0,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20051017, 1200,  16.3,  79.7,  40,  999,    0,   60,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20051017, 1800,  16.0,  79.8,  45,  997,   30,   60,   60,   30,    0,    0,    0,    0,    0,    0,    0,    0,
20051018, 0000,  15.8,  79.9,  55,  988,   60,   60,   60,   60,   20,   20,   20,   20,    0,    0,    0,    0,
20051018, 0600,  15.7,  79.9,  60,  982,   60,   60,   50,   60,   20,   20,   20,   20,    0,    0,    0,    0,
20051018, 1200,  16.2,  80.3,  65,  979,  105,   75,   50,  105,   30,   20,   20,   30,   15,   15,    0,   15,
20051018, 1800,  16.6,  81.1,  75,  975,  120,   75,   60,  120,   50,   30,   30,   50,   15,   15,   15,   15,
20051019, 0000,  16.6,  81.8, 130,  946,  135,   90,   90,  135,   60,   30,   30,   60,   15,   15,   15,   15,
20051019, 0600,  17.0,  82.2, 150,  892,  140,   90,   90,  140,   60,   30,   30,   60,   30,   15,   15,   30,
20051019, 1200,  17.3,  82.8, 160,  882,  170,  125,   90,  140,   70,   45,   45,   70,   45,   20,   20,   45,
20051019, 1800,  17.4,  83.4, 140,  892,  200,  200,  100,  150,   75,   60,   60,   75,   50,   40,   40,   50,
20051020, 0000,  17.9,  84.0, 135,  892,  200,  200,  110,  150,   75,   75,   60,   75,   60,   40,   40,   60,
20051020, 0600,  18.1,  84.7, 130,  901,  200,  200,  110,  150,   75,   75,   60,   75,   60,   40,   40,   60,
20051020, 1200,  18.3,  85.2, 130,  910,  200,  150,  110,  175,  110,   85,   60,  110,   75,   75,   45,   75,
20051020, 1800,  18.6,  85.5, 130,  917,  175,  150,  120,  175,  110,   90,   75,  110,   75,   75,   60,   75,
20051021, 0000,  19.1,  85.8, 130,  924,  175,  150,  120,  175,  110,   90,   75,  110,   75,   75,   60,   75,
20051021, 0600,  19.5,  86.1, 130,  930,  175,  150,  120,  175,  110,   90,   75,  110,   75,   75,   60,   75,
20051021, 1200,  20.1,  86.4, 125,  929,  175,  175,  120,  150,  100,   90,   75,  100,   75,   75,   60,   75,
20051021, 1800,  20.3,  86.7, 120,  926,  175,  175,  120,  150,  100,  100,   75,  100,   75,   75,   60,   75,
20051021, 2145,  20.6,  86.8, 130,  927, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20051022, 0000,  20.6,  86.8, 120,  930,  175,  175,  120,  150,  100,  100,   75,  100,   75,   75,   60,   75,
20051022, 0330,  20.8,  86.9, 115,  933, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20051022, 0600,  20.8,  87.0, 110,  935,  175,  175,  120,  150,  100,  100,   75,  100,   75,   75,   60,   75,
20051022, 1200,  21.0,  87.1, 100,  947,  175,  175,  120,  150,  100,  100,   75,  100,   75,   75,   60,   75,
20051022, 1800,  21.3,  87.1,  85,  958,  175,  175,  120,  150,  100,  100,   75,  100,   75,   75,   50,   75,
20051023, 0000,  21.6,  87.0,  85,  960,  175,  175,  120,  150,  100,  100,   75,   90,   60,   60,   50,   60,
20051023, 0600,  21.8,  86.8,  85,  962,  175,  175,  125,  175,  100,  100,   75,   90,   60,   60,   40,   40,
20051023, 1200,  22.4,  86.1,  85,  961,  200,  200,  125,  175,  100,  100,   75,   90,   60,   60,   40,   40,
20051023, 1800,  23.1,  85.4,  90,  963,  200,  200,  150,  150,  125,  125,   90,   90,   65,   75,   50,   50,
20051024, 0000,  24.0,  84.3,  95,  958,  200,  200,  150,  150,  125,  125,   90,   90,   65,   75,   50,   50,
20051024, 0600,  25.0,  83.1, 110,  953,  200,  200,  175,  150,  125,  125,  100,   90,   75,   80,   75,   50,
20051024, 1030,  25.9,  81.7, 105,  950, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20051024, 1200,  26.2,  81.0,  95,  950,  200,  225,  200,  150,  125,  150,  100,   90,   75,   90,   75,   40,
20051024, 1800,  28.0,  78.8, 105,  955,  200,  225,  200,  150,  125,  150,  100,   90,   75,   90,   75,   40,
20051025, 0000,  30.1,  76.0, 110,  955,  200,  225,  250,  150,  125,  150,  100,   90,   75,   90,   75,   40,
20051025, 0600,  33.3,  72.0, 100,  963,  200,  275,  375,  150,  125,  150,  100,   75,   75,   90,   60,   40,
20051025, 1200,  36.8,  67.9,  90,  970,  200,  300,  375,  175,  125,  150,  100,   75,   75,   90,   60,   40,
20051025, 1800,  40.5,  63.5,  75,  976,  200,  300,  375,  175,  125,  150,  100,   75,   60,   75,   45,   45,
20051026, 0000,  42.5,  60.0,  60,  978,  200,  300,  375,  175,  125,  150,  100,   75,    0,    0,    0,    0,
20051026, 0600,  44.0,  57.5,  55,  982,  200,  300,  375,  175,  125,  150,  100,   75,    0,    0,    0,    0,
20051026, 1200,  45.0,  55.0,  50,  986,  200,  300,  375,  175,  125,  150,  100,   75,    0,    0,    0,    0,
20051026, 1800,  45.5,  52.0,  40,  990,  200,  300,  375,  175,    0,    0,    0,    0,    0,    0,    0,    0,
